"","id","title","categories","abstract","doi","created","updated","authors","one_l","astro.ph","cond.mat","gr.qc","hep.ex","hep.lat","hep.ph","hep.th","math.ph","nlin","nucl.ex","nucl.th","physics","quant.ph","math","CoRR","q.bio","q.fin","stat","stat.ap","stat.co","stat.ml","stat.me","stat.ot","stat.th"
"1652",1202.0709,"mcmc methods for functions: modifying old algorithms to make them faster","stat.co stat.me","many problems arising in applications result in the need to probe a probability distribution for functions. examples include bayesian nonparametric statistics and conditioned diffusion processes. standard mcmc algorithms typically become arbitrarily slow under the mesh refinement dictated by nonparametric description of the unknown function. we describe an approach to modifying a whole range of mcmc methods, applicable whenever the target measure has density with respect to a gaussian process or gaussian random field reference measure, which ensures that their speed of convergence is robust under mesh refinement. gaussian processes or random fields are fields whose marginal distributions, when evaluated at any finite set of $n$ points, are $\mathbb{r}^n$-valued gaussians. the algorithmic approach that we describe is applicable not only when the desired probability measure has density with respect to a gaussian process or gaussian random field reference measure, but also to some useful non-gaussian reference measures constructed through random truncation. in the applications of interest the data is often sparse and the prior specification is an essential part of the overall modelling strategy. these gaussian-based reference measures are a very flexible modelling tool, finding wide-ranging application. examples are shown in density estimation, data assimilation in fluid mechanics, subsurface geophysics and image registration. the key design principle is to formulate the mcmc method so that it is, in principle, applicable for functions; this may be achieved by use of proposals based on carefully chosen time-discretizations of stochastic dynamical systems which exactly preserve the gaussian reference measure. taking this approach leads to many new algorithms which can be implemented via minor modification of existing algorithms, yet which show enormous speed-up on a wide range of applied problems.","10.1214/13-sts421","2012-02-03","2013-10-10","['s. l. cotter', 'g. o. roberts', 'a. m. stuart', 'd. white']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"1653",1203.0106,"sparsity-promoting bayesian dynamic linear models","stat.me stat.co stat.ml","sparsity-promoting priors have become increasingly popular over recent years due to an increased number of regression and classification applications involving a large number of predictors. in time series applications where observations are collected over time, it is often unrealistic to assume that the underlying sparsity pattern is fixed. we propose here an original class of flexible bayesian linear models for dynamic sparsity modelling. the proposed class of models expands upon the existing bayesian literature on sparse regression using generalized multivariate hyperbolic distributions. the properties of the models are explored through both analytic results and simulation studies. we demonstrate the model on a financial application where it is shown that it accurately represents the patterns seen in the analysis of stock and derivative data, and is able to detect major events by filtering an artificial portfolio of assets.","","2012-03-01","","['françois caron', 'luke bornn', 'arnaud doucet']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"1654",1203.1515,"multiple change point estimation in stationary ergodic time series","stat.ml cs.it math.it math.st stat.th","given a heterogeneous time-series sample, the objective is to find points in time (called change points) where the probability distribution generating the data has changed. the data are assumed to have been generated by arbitrary unknown stationary ergodic distributions. no modelling, independence or mixing assumptions are made. a novel, computationally efficient, nonparametric method is proposed, and is shown to be asymptotically consistent in this general framework. the theoretical results are complemented with experimental evaluations.","","2012-03-07","2015-05-11","['azadeh khaleghi', 'daniil ryabko']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"1655",1203.3083,"clustering in networks with the collapsed stochastic block model","stat.co","an efficient mcmc algorithm is presented to cluster the nodes of a network such that nodes with similar role in the network are clustered together. this is known as block-modelling or block-clustering. the model is the stochastic blockmodel (sbm) with block parameters integrated out. the resulting marginal distribution defines a posterior over the number of clusters and cluster memberships. sampling from this posterior is simpler than from the original sbm as transdimensional mcmc can be avoided. the algorithm is based on the allocation sampler. it requires a prior to be placed on the number of clusters, thereby allowing the number of clusters to be directly estimated by the algorithm, rather than being given as an input parameter. synthetic and real data are used to test the speed and accuracy of the model and algorithm, including the ability to estimate the number of clusters. the algorithm can scale to networks with up to ten thousand nodes and tens of millions of edges.","","2012-03-14","2012-11-08","['aaron f. mcdaid', 'thomas brendan murphy', 'nial friel', 'neil j hurley']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1656",1203.3366,"enhancing bayesian risk prediction for epidemics using contact tracing","stat.me q-bio.pe","contact tracing data collected from disease outbreaks has received relatively little attention in the epidemic modelling literature because it is thought to be unreliable: infection sources might be wrongly attributed, or data might be missing due to resource contraints in the questionnaire exercise. nevertheless, these data might provide a rich source of information on disease transmission rate. this paper presents novel methodology for combining contact tracing data with rate-based contact network data to improve posterior precision, and therefore predictive accuracy. we present an advancement in bayesian inference for epidemics that assimilates these data, and is robust to partial contact tracing. using a simulation study based on the british poultry industry, we show how the presence of contact tracing data improves posterior predictive accuracy, and can directly inform a more effective control strategy.","","2012-03-15","","['chris jewell', 'gareth roberts']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1657",1203.5446,"a bayesian model committee approach to forecasting global solar   radiation","stat.ap cs.lg","this paper proposes to use a rather new modelling approach in the realm of solar radiation forecasting. in this work, two forecasting models: autoregressive moving average (arma) and neural network (nn) models are combined to form a model committee. the bayesian inference is used to affect a probability to each model in the committee. hence, each model's predictions are weighted by their respective probability. the models are fitted to one year of hourly global horizontal irradiance (ghi) measurements. another year (the test set) is used for making genuine one hour ahead (h+1) out-of-sample forecast comparisons. the proposed approach is benchmarked against the persistence model. the very first results show an improvement brought by this approach.","","2012-03-24","","['philippe lauret', 'auline rodler', 'marc muselli', 'mathieu david', 'hadja diagne', 'cyril voyant']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"1658",1204.4611,"applications of the likelihood theory in finance: modelling and pricing","math.st stat.th","this paper discusses the connection between mathematical finance and statistical modelling which turns out to be more than a formal mathematical correspondence. we like to figure out how common results and notions in statistics and their meaning can be translated to the world of mathematical finance and vice versa. a lot of similarities can be expressed in terms of lecam's theory for statistical experiments which is the theory of the behaviour of likelihood processes. for positive prices the arbitrage free financial assets fit into filtered experiments. it is shown that they are given by filtered likelihood ratio processes. from the statistical point of view, martingale measures, completeness and pricing formulas are revisited. the pricing formulas for various options are connected with the power functions of tests. for instance the black-scholes price of a european option has an interpretation as bayes risk of a neyman pearson test. under contiguity the convergence of financial experiments and option prices are obtained. in particular, the approximation of ito type price processes by discrete models and the convergence of associated option prices is studied. the result relies on the central limit theorem for statistical experiments, which is well known in statistics in connection with local asymptotic normal (lan) families. as application certain continuous time option prices can be approximated by related discrete time pricing formulas.","","2012-04-20","","['arnold janssen', 'martin tietje']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1659",1204.5581,"statistical inference for max-stable processes in space and time","stat.me","max-stable processes have proved to be useful for the statistical modelling of spatial extremes. several representations of max-stable random fields have been proposed in the literature. one such representation is based on a limit of normalized and scaled pointwise maxima of stationary gaussian processes that was first introduced by kabluchko, schlather and de haan (2009).   this paper deals with statistical inference for max-stable space-time processes that are defined in an analogous fashion. we describe pairwise likelihood estimation, where the pairwise density of the process is used to estimate the model parameters and prove strong consistency and asymptotic normality of the parameter estimates for an increasing space-time dimension, i.e., as the joint number of spatial locations and time points tends to infinity. a simulation study shows that the proposed method works well for these models.","","2012-04-25","","['richard a. davis', 'claudia klüppelberg', 'christina steinkohl']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1660",1204.5963,"on a reliable peer-review process","cs.gt stat.ap stat.ot","we propose an enhanced peer-review process where the reviewers are encouraged to truthfully disclose their reviews. we start by modelling that process using a bayesian model where the uncertainty regarding the quality of the manuscript is taken into account. after that, we introduce a scoring function to evaluate the reported reviews. under mild assumptions, we show that reviewers strictly maximize their expected scores by telling the truth. we also show how those scores can be used in order to reach consensus.","","2012-04-26","2013-06-26","['arthur carvalho', 'kate larson']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"1661",1205.1997,"model-based clustering in networks with stochastic community finding","stat.co cs.si physics.soc-ph","in the model-based clustering of networks, blockmodelling may be used to identify roles in the network. we identify a special case of the stochastic block model (sbm) where we constrain the cluster-cluster interactions such that the density inside the clusters of nodes is expected to be greater than the density between clusters. this corresponds to the intuition behind community-finding methods, where nodes tend to clustered together if they link to each other. we call this model stochastic community finding (scf) and present an efficient mcmc algorithm which can cluster the nodes, given the network. the algorithm is evaluated on synthetic data and is applied to a social network of interactions at a karate club and at a monastery, demonstrating how the scf finds the 'ground truth' clustering where sometimes the sbm does not. the scf is only one possible form of constraint or specialization that may be applied to the sbm. in a more supervised context, it may be appropriate to use other specializations to guide the sbm.","","2012-05-09","2012-10-28","['aaron f. mcdaid', 'brendan thomas murphy', 'nial friel', 'neil j. hurley']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1662",1205.4159,"theory of dependent hierarchical normalized random measures","cs.lg math.st stat.ml stat.th","this paper presents theory for normalized random measures (nrms), normalized generalized gammas (nggs), a particular kind of nrm, and dependent hierarchical nrms which allow networks of dependent nrms to be analysed. these have been used, for instance, for time-dependent topic modelling. in this paper, we first introduce some mathematical background of completely random measures (crms) and their construction from poisson processes, and then introduce nrms and nggs. slice sampling is also introduced for posterior inference. the dependency operators in poisson processes and for the corresponding crms and nrms is then introduced and posterior inference for the ngg presented. finally, we give dependency and composition results when applying these operators to nrms so they can be used in a network with hierarchical and dependent relations.","","2012-05-18","2012-05-25","['changyou chen', 'wray buntine', 'nan ding']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"1663",1206.1268,"parameter estimation through ignorance","physics.data-an math-ph math.mp stat.ap","dynamical modelling lies at the heart of our understanding of physical systems. its role in science is deeper than mere operational forecasting, in that it allows us to evaluate the adequacy of the mathematical structure of our models. despite the importance of model parameters, there is no general method of parameter estimation outside linear systems. a new relatively simple method of parameter estimation for nonlinear systems is presented, based on variations in the accuracy of probability forecasts. it is illustrated on the logistic map, the henon map and the 12-d lorenz96 flow, and its ability to outperform linear least squares in these systems is explored at various noise levels and sampling rates. as expected, it is more effective when the forecast error distributions are non-gaussian. the new method selects parameter values by minimizing a proper, local skill score for continuous probability forecasts as a function of the parameter values. this new approach is easier to implement in practice than alternative nonlinear methods based on the geometry of attractors or the ability of the model to shadow the observations. new direct measures of inadequacy in the model, the ""implied ignorance"" and the information deficit are introduced.","10.1103/physreve.86.016213","2012-06-06","","['hailiang du', 'leonard a. smith']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"1664",1206.2054,"maximum a posteriori covariance estimation using a power inverse wishart   prior","stat.me","the estimation of the covariance matrix is an initial step in many multivariate statistical methods such as principal components analysis and factor analysis, but in many practical applications the dimensionality of the sample space is large compared to the number of samples, and the usual maximum likelihood estimate is poor. typically, improvements are obtained by modelling or regularization. from a practical point of view, these methods are often computationally heavy and rely on approximations. as a fast substitute, we propose an easily calculable maximum a posteriori (map) estimator based on a new class of prior distributions generalizing the inverse wishart prior, discuss its properties, and demonstrate the estimator on simulated and real data.","","2012-06-10","","['søren feodor nielsen', 'jon sporring']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1665",1206.3833,"a bayesian spatio-temporal model of panel design data: airborne particle   number concentration in brisbane, australia","stat.ap physics.ao-ph physics.data-an","this paper outlines a methodology for semi-parametric spatio-temporal modelling of data which is dense in time but sparse in space, obtained from a split panel design, the most feasible approach to covering space and time with limited equipment. the data are hourly averaged particle number concentration (pnc) and were collected, as part of the ultrafine particles from transport emissions and child health (uptech) project. two weeks of continuous measurements were taken at each of a number of government primary schools in the brisbane metropolitan area. the monitoring equipment was taken to each school sequentially. the school data are augmented by data from long term monitoring stations at three locations in brisbane, australia.   fitting the model helps describe the spatial and temporal variability at a subset of the uptech schools and the long-term monitoring sites. the temporal variation is modelled hierarchically with penalised random walk terms, one common to all sites and a term accounting for the remaining temporal trend at each site. parameter estimates and their uncertainty are computed in a computationally efficient approximate bayesian inference environment, r-inla.   the temporal part of the model explains daily and weekly cycles in pnc at the schools, which can be used to estimate the exposure of school children to ultrafine particles (ufps) emitted by vehicles. at each school and long-term monitoring site, peaks in pnc can be attributed to the morning and afternoon rush hour traffic and new particle formation events. the spatial component of the model describes the school to school variation in mean pnc at each school and within each school ground. it is shown how the spatial model can be expanded to identify spatial patterns at the city scale with the inclusion of more spatial locations.","10.1002/env.2597","2012-06-18","2013-02-06","['sam clifford', 'sama low choy', 'mandana mazaheri', 'farhad salimi', 'lidia morawska', 'kerrie mengsersen']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"1666",1206.461,"manifold relevance determination","cs.lg cs.cv stat.ml","in this paper we present a fully bayesian latent variable model which exploits conditional nonlinear(in)-dependence structures to learn an efficient latent representation. the latent space is factorized to represent shared and private information from multiple views of the data. in contrast to previous approaches, we introduce a relaxation to the discrete segmentation and allow for a ""softly"" shared latent space. further, bayesian techniques allow us to automatically estimate the dimensionality of the latent spaces. the model is capable of capturing structure underlying extremely high dimensional spaces. this is illustrated by modelling unprocessed images with tenths of thousands of pixels. this also allows us to directly generate novel images from the trained model by sampling from the discovered latent spaces. we also demonstrate the model by prediction of human pose in an ambiguous setting. our bayesian framework allows us to perform disambiguation in a principled manner by including latent space priors which incorporate the dynamic nature of the data.","","2012-06-18","","['andreas damianou', 'carl ek', 'michalis titsias', 'neil lawrence']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1667",1206.6839,"fitting graphical interaction models to multivariate time series","stat.me","graphical interaction models have become an important tool for analysing multivariate time series. in these models, the interrelationships among the components of a time series are described by undirected graphs in which the vertices depict the components while the edges indictate possible dependencies between the components. current methods for the identification of the graphical structure are based on nonparametric spectral stimation, which prevents application of common model selection strategies. in this paper, we present a parametric approach for graphical interaction modelling of multivariate stationary time series. the proposed models generalize covariance selection models to the time series setting and are formulated in terms of inverse covariances. we show that these models correspond to vector autoregressive models under conditional independence constraints encoded by undirected graphs. furthermore, we discuss maximum likelihood estimation based on whittle's approximation to the log-likelihood function and propose an iterative method for solving the resulting likelihood equations. the concepts are illustrated by an example.","","2012-06-27","","['michael eichler']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1668",1206.6868,"bayesian random fields: the bethe-laplace approximation","cs.lg stat.ml","while learning the maximum likelihood value of parameters of an undirected graphical model is hard, modelling the posterior distribution over parameters given data is harder. yet, undirected models are ubiquitous in computer vision and text modelling (e.g. conditional random fields). but where bayesian approaches for directed models have been very successful, a proper bayesian treatment of undirected models in still in its infant stages. we propose a new method for approximating the posterior of the parameters given data based on the laplace approximation. this approximation requires the computation of the covariance matrix over features which we compute using the linear response approximation based in turn on loopy belief propagation. we develop the theory for conditional and 'unconditional' random fields with or without hidden variables. in the conditional setting we introduce a new variant of bagging suitable for structured domains. here we run the loopy max-product algorithm on a 'super-graph' composed of graphs for individual models sampled from the posterior and connected by constraints. experiments on real world data validate the proposed methods.","","2012-06-27","","['max welling', 'sridevi parise']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1669",1207.036,"a sarimax coupled modelling applied to individual load curves intraday   forecasting","stat.ap","a dynamic coupled modelling is investigated to take temperature into account in the individual energy consumption forecasting. the objective is both to avoid the inherent complexity of exhaustive sarimax models and to take advantage of the usual linear relation between energy consumption and temperature for thermosensitive customers. we first recall some issues related to individual load curves forecasting. then, we propose and study the properties of a dynamic coupled modelling taking temperature into account as an exogenous contribution and its application to the intraday prediction of energy consumption. finally, these theoretical results are illustrated on a real individual load curve. the authors discuss the relevance of such an approach and anticipate that it could form a substantial alternative to the commonly used methods for energy consumption forecasting of individual customers.","","2012-07-02","","['sophie bercu', 'frédéric proïa']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"1670",1207.0558,"bayesian semi-parametric forecasting of ultrafine particle number   concentration with penalised splines and autoregressive errors","stat.ap physics.ao-ph physics.data-an stat.me","observational time series data often exhibit both cyclic temporal trends and autocorrelation and may also depend on covariates. as such, there is a need for flexible regression models that are able to capture these trends and model any residual autocorrelation simultaneously. modelling the autocorrelation in the residuals leads to more realistic forecasts than an assumption of independence. in this paper we propose a method which combines spline-based semi-parametric regression modelling with the modelling of auto-regressive errors.   the method is applied to a simulated data set in order to show its efficacy and to ultrafine particle number concentration in helsinki, finland, to show its use in real world problems.","","2012-07-02","2012-09-25","['sam clifford', 'bjarke mølgaard', 'sama low choy', 'jukka corander', 'kaarle hämeri', 'kerrie mengersen', 'tareq hussein']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"1671",1207.1727,"mixtures of shifted asymmetric laplace distributions","stat.me stat.co stat.ml","a mixture of shifted asymmetric laplace distributions is introduced and used for clustering and classification. a variant of the em algorithm is developed for parameter estimation by exploiting the relationship with the general inverse gaussian distribution. this approach is mathematically elegant and relatively computationally straightforward. our novel mixture modelling approach is demonstrated on both simulated and real data to illustrate clustering and classification applications. in these analyses, our mixture of shifted asymmetric laplace distributions performs favourably when compared to the popular gaussian approach. this work, which marks an important step in the non-gaussian model-based clustering and classification direction, concludes with discussion as well as suggestions for future work.","10.1109/tpami.2013.216","2012-07-06","2012-12-21","['brian c. franczak', 'ryan p. browne', 'paul d. mcnicholas']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"1672",1207.1916,"how good are matlab, octave and scilab for computational modelling?","cs.ms stat.co","in this article we test the accuracy of three platforms used in computational modelling: matlab, octave and scilab, running on i386 architecture and three operating systems (windows, ubuntu and mac os). we submitted them to numerical tests using standard data sets and using the functions provided by each platform. a monte carlo study was conducted in some of the datasets in order to verify the stability of the results with respect to small departures from the original input. we propose a set of operations which include the computation of matrix determinants and eigenvalues, whose results are known. we also used data provided by nist (national institute of standards and technology), a protocol which includes the computation of basic univariate statistics (mean, standard deviation and first-lag correlation), linear regression and extremes of probability distributions. the assessment was made comparing the results computed by the platforms with certified values, that is, known results, computing the number of correct significant digits.","","2012-07-08","","['eliana s. de almeida', 'antonio c. medeiros', 'alejandro c. frery']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1673",1207.411,"the minimum information principle for discriminative learning","cs.lg stat.ml","exponential models of distributions are widely used in machine learning for classiffication and modelling. it is well known that they can be interpreted as maximum entropy models under empirical expectation constraints. in this work, we argue that for classiffication tasks, mutual information is a more suitable information theoretic measure to be optimized. we show how the principle of minimum mutual information generalizes that of maximum entropy, and provides a comprehensive framework for building discriminative classiffiers. a game theoretic interpretation of our approach is then given, and several generalization bounds provided. we present iterative algorithms for solving the minimum information problem and its convex dual, and demonstrate their performance on various classiffication tasks. the results show that minimum information classiffiers outperform the corresponding maximum entropy models.","","2012-07-11","","['amir globerson', 'naftali tishby']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1674",1207.4125,"applying discrete pca in data analysis","cs.lg stat.ml","methods for analysis of principal components in discrete data have existed for some time under various names such as grade of membership modelling, probabilistic latent semantic analysis, and genotype inference with admixture. in this paper we explore a number of extensions to the common theory, and present some application of these methods to some common statistical tasks. we show that these methods can be interpreted as a discrete version of ica. we develop a hierarchical version yielding components at different levels of detail, and additional techniques for gibbs sampling. we compare the algorithms on a text prediction task using support vector machines, and to information retrieval.","","2012-07-11","","['wray l. buntine', 'aleks jakulin']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1675",1207.4145,"joint discovery of haplotype blocks and complex trait associations from   snp sequences","q-bio.gn cs.ce stat.me","haplotypes, the global patterns of dna sequence variation, have important implications for identifying complex traits. recently, blocks of limited haplotype diversity have been discovered in human chromosomes, intensifying the research on modelling the block structure as well as the transitions or co-occurrence of the alleles in these blocks as a way to compress the variability and infer the associations more robustly. the haplotype block structure analysis is typically complicated by the fact that the phase information for each snp is missing, i.e., the observed allele pairs are not given in a consistent order across the sequence. the techniques for circumventing this require additional information, such as family data, or a more complex sequencing procedure. in this paper we present a hierarchical statistical model and the associated learning and inference algorithms that simultaneously deal with the allele ambiguity per locus, missing data, block estimation, and the complex trait association. while the blo structure may differ from the structures inferred by other methods, which use the pedigree information or previously known alleles, the parameters we estimate, including the learned block structure and the estimated block transitions per locus, define a good model of variability in the set. the method is completely datadriven and can detect chron's disease from the snp data taken from the human chromosome 5q31 with the detection rate of 80% and a small error variance.","","2012-07-11","","['nebojsa jojic', 'vladimir jojic', 'david heckerman']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1676",1208.3659,"thermal effects for shaft-pre-stress on rotor dynamic system","stat.ap","this paper outlines study behaviour of rotating shaft with high speed under thermal effects. the method of obtaining the frequency response functions of a rotor system with study whirl effect in this revision the raw data obtained from the experimental results (using smart office program) are curve-fitted by theoretical data regenerated from some of the experimental data and simulating it using finite element (ansys 12). (fe) models using the eigen analysis capability were used to simulate the vibration. the results were compared with experimental data show analysis data with acceptable accuracy and performance. the rotating effect causes un-symmetry in the system matrices, resulting in complexity in decoupling the mathematical models of the system for the purpose of modal analysis. different method is therefore required, which can handle general system matrices rather than symmetrical matrices, which is normal for passive structures. mathematical model of the system from the test data can be assembled. the frequency response functions are extracted, campbell diagram are draw and simulated. (fe) is used to carry out such as simulation since it has good capability for eigen analysis and also good graphical facility.   keywords: thermal effects, modelling, campbell diagram, whirl, rotor dynamics.","","2012-08-16","","['hisham a. h. al-khazali', 'mohamad r. askari']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"1677",1208.4462,"accept & reject statement-based uncertainty models","math.pr math.st stat.me stat.th","we develop a framework for modelling and reasoning with uncertainty based on accept and reject statements about gambles. it generalises the frameworks found in the literature based on statements of acceptability, desirability, or favourability and clarifies their relative position. next to the statement-based formulation, we also provide a translation in terms of preference relations, discuss---as a bridge to existing frameworks---a number of simplified variants, and show the relationship with prevision-based uncertainty models. we furthermore provide an application to modelling symmetry judgements.","10.1016/j.ijar.2014.12.003","2012-08-22","2015-01-23","['erik quaeghebeur', 'gert de cooman', 'filip hermans']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"1678",1208.5311,"assessing the health of richibucto estuary with the latent health factor   index","stat.ap q-bio.qm","the ability to quantitatively assess the health of an ecosystem is often of great interest to those tasked with monitoring and conserving ecosystems. for decades, research in this area has relied upon multimetric indices of various forms. although indices may be numbers, many are constructed based on procedures that are highly qualitative in nature, thus limiting the quantitative rigour of the practical interpretations made from these indices. the statistical modelling approach to construct the latent health factor index (lhfi) was recently developed to express ecological data, collected to construct conventional multimetric health indices, in a rigorous quantitative model that integrates qualitative features of ecosystem health and preconceived ecological relationships among such features. this hierarchical modelling approach allows (a) statistical inference of health for observed sites and (b) prediction of health for unobserved sites, all accompanied by formal uncertainty statements. thus far, the lhfi approach has been demonstrated and validated on freshwater ecosystems. the goal of this paper is to adapt this approach to modelling estuarine ecosystem health, particularly that of the previously unassessed system in richibucto in new brunswick, canada. field data correspond to biotic health metrics that constitute the azti marine biotic index (ambi) and abiotic predictors preconceived to influence biota. we also briefly discuss related lhfi research involving additional metrics that form the infaunal trophic index (iti). our paper is the first to construct a scientifically sensible model to rigorously identify the collective explanatory capacity of salinity, distance downstream, channel depth, and silt-clay content --- all regarded a priori as qualitatively important abiotic drivers --- towards site health in the richibucto ecosystem.","10.1371/journal.pone.0065697","2012-08-27","2013-06-24","['margaret wu', 'grace s. chiu', 'lin lu']",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
